city,state,latitude,longitude,parameter,value,unit,date,source
Solapur,Maharashtra,17.709368023365705,75.92259699158379,no2,5.0,µg/m³,2023-07-30,OpenAQ/CPCB
Solapur,Maharashtra,17.611874176651416,75.92537497483775,no2,7.81,µg/m³,2023-08-29,OpenAQ/CPCB
Solapur,Maharashtra,17.64792537629276,75.9111282384729,no2,6.6,µg/m³,2023-09-28,OpenAQ/CPCB
Solapur,Maharashtra,17.625212709812445,75.9259192029221,no2,12.4,µg/m³,2023-10-28,OpenAQ/CPCB
Solapur,Maharashtra,17.64001164547568,75.92256645760908,no2,13.84,µg/m³,2023-11-27,OpenAQ/CPCB
Madurai,Tamil Nadu,9.902197714953719,78.1303634336924,pm25,5.0,µg/m³,2023-01-01,OpenAQ/CPCB
Madurai,Tamil Nadu,9.95826527204709,78.08029142369001,pm25,5.0,µg/m³,2023-01-31,OpenAQ/CPCB
Madurai,Tamil Nadu,9.886973456843725,78.08120125526843,pm25,5.0,µg/m³,2023-03-02,OpenAQ/CPCB
Madurai,Tamil Nadu,9.895064666170628,78.08977493861464,pm25,5.0,µg/m³,2023-04-01,OpenAQ/CPCB
Madurai,Tamil Nadu,9.927514610759259,78.08996731899822,pm25,5.0,µg/m³,2023-05-01,OpenAQ/CPCB
Madurai,Tamil Nadu,9.904735120100062,78.07374057076285,pm25,5.0,µg/m³,2023-05-31,OpenAQ/CPCB
Madurai,Tamil Nadu,9.895969398427162,78.16311243446519,pm25,5.0,µg/m³,2023-06-30,OpenAQ/CPCB
Madurai,Tamil Nadu,9.87547379990574,78.13696331324653,pm25,5.0,µg/m³,2023-07-30,OpenAQ/CPCB
Madurai,Tamil Nadu,9.958723216526325,78.13670219305016,pm25,5.0,µg/m³,2023-08-29,OpenAQ/CPCB
Madurai,Tamil Nadu,9.884208267357593,78.12097053469647,pm25,5.0,µg/m³,2023-09-28,OpenAQ/CPCB
Madurai,Tamil Nadu,9.885329047859296,78.09538921027506,pm25,5.0,µg/m³,2023-10-28,OpenAQ/CPCB
Madurai,Tamil Nadu,9.974066593075761,78.09940221787105,pm25,5.0,µg/m³,2023-11-27,OpenAQ/CPCB
Madurai,Tamil Nadu,9.885180891505762,78.08727018089454,no2,5.0,µg/m³,2023-01-01,OpenAQ/CPCB
Madurai,Tamil Nadu,9.904256717723769,78.14995961026904,no2,5.0,µg/m³,2023-01-31,OpenAQ/CPCB
Madurai,Tamil Nadu,9.949054019579219,78.07929984703306,no2,5.0,µg/m³,2023-03-02,OpenAQ/CPCB
Madurai,Tamil Nadu,9.879788908709342,78.15499987250745,no2,5.0,µg/m³,2023-04-01,OpenAQ/CPCB
Madurai,Tamil Nadu,9.892251227635638,78.10555274042378,no2,5.0,µg/m³,2023-05-01,OpenAQ/CPCB
Madurai,Tamil Nadu,9.93738070333325,78.15764755373975,no2,5.0,µg/m³,2023-05-31,OpenAQ/CPCB
Madurai,Tamil Nadu,9.95669642895365,78.08808694203036,no2,5.0,µg/m³,2023-06-30,OpenAQ/CPCB
Madurai,Tamil Nadu,9.971430993014975,78.09698330907501,no2,5.0,µg/m³,2023-07-30,OpenAQ/CPCB
Madurai,Tamil Nadu,9.960267157803658,78.14978990969489,no2,5.0,µg/m³,2023-08-29,OpenAQ/CPCB
Madurai,Tamil Nadu,9.95489095570354,78.08110565563776,no2,5.0,µg/m³,2023-09-28,OpenAQ/CPCB
Madurai,Tamil Nadu,9.881064639566517,78.1640466988,no2,5.0,µg/m³,2023-10-28,OpenAQ/CPCB
Madurai,Tamil Nadu,9.91680277166309,78.12887503029903,no2,5.0,µg/m³,2023-11-27,OpenAQ/CPCB
Trichy,Tamil Nadu,10.80833931362492,78.67282605605374,pm25,5.0,µg/m³,2023-01-01,OpenAQ/CPCB
Trichy,Tamil Nadu,10.77635989148271,78.65758162295712,pm25,5.0,µg/m³,2023-01-31,OpenAQ/CPCB
Trichy,Tamil Nadu,10.82435364765471,78.75204445802254,pm25,5.0,µg/m³,2023-03-02,OpenAQ/CPCB
Trichy,Tamil Nadu,10.83253979856381,78.66599374793738,pm25,5.0,µg/m³,2023-04-01,OpenAQ/CPCB
Trichy,Tamil Nadu,10.745097232537967,78.68086128672284,pm25,5.0,µg/m³,2023-05-01,OpenAQ/CPCB
Trichy,Tamil Nadu,10.810956817648062,78.72249289210203,pm25,5.0,µg/m³,2023-05-31,OpenAQ/CPCB
Trichy,Tamil Nadu,10.798164900812338,78.71120122256875,pm25,5.0,µg/m³,2023-06-30,OpenAQ/CPCB
Trichy,Tamil Nadu,10.807484435821431,78.68853006417685,pm25,5.0,µg/m³,2023-07-30,OpenAQ/CPCB
Trichy,Tamil Nadu,10.810558018429756,78.66422421384517,pm25,5.0,µg/m³,2023-08-29,OpenAQ/CPCB
Trichy,Tamil Nadu,10.76535769948507,78.68927494874575,pm25,5.0,µg/m³,2023-09-28,OpenAQ/CPCB
Trichy,Tamil Nadu,10.778987661740672,78.73860330212298,pm25,5.0,µg/m³,2023-10-28,OpenAQ/CPCB
Trichy,Tamil Nadu,10.839279162476148,78.66015661152277,pm25,5.0,µg/m³,2023-11-27,OpenAQ/CPCB
Trichy,Tamil Nadu,10.756192737330174,78.7395845574776,no2,5.0,µg/m³,2023-01-01,OpenAQ/CPCB
Trichy,Tamil Nadu,10.827441563461276,78.6621865242477,no2,5.0,µg/m³,2023-01-31,OpenAQ/CPCB
Trichy,Tamil Nadu,10.764589181669724,78.75171450487834,no2,5.0,µg/m³,2023-03-02,OpenAQ/CPCB
Trichy,Tamil Nadu,10.76277065231688,78.71903173148233,no2,5.0,µg/m³,2023-04-01,OpenAQ/CPCB
Trichy,Tamil Nadu,10.763999999999129,78.70060945947482,no2,5.0,µg/m³,2023-05-01,OpenAQ/CPCB
Trichy,Tamil Nadu,10.785309858566537,78.7403589224178,no2,5.0,µg/m³,2023-05-31,OpenAQ/CPCB
Trichy,Tamil Nadu,10.752370685205364,78.70443733480666,no2,5.0,µg/m³,2023-06-30,OpenAQ/CPCB
Trichy,Tamil Nadu,10.750764332148014,78.69593385476756,no2,5.0,µg/m³,2023-07-30,OpenAQ/CPCB
Trichy,Tamil Nadu,10.740516971547834,78.66378955469115,no2,5.0,µg/m³,2023-08-29,OpenAQ/CPCB
Trichy,Tamil Nadu,10.802406615374638,78.68515979581036,no2,5.0,µg/m³,2023-09-28,OpenAQ/CPCB
Trichy,Tamil Nadu,10.761185124884989,78.72184743707791,no2,5.0,µg/m³,2023-10-28,OpenAQ/CPCB
Trichy,Tamil Nadu,10.77683424775698,78.66012752133057,no2,5.0,µg/m³,2023-11-27,OpenAQ/CPCB
Salem,Tamil Nadu,11.659745998260359,78.15201508451061,pm25,5.0,µg/m³,2023-01-01,OpenAQ/CPCB
Salem,Tamil Nadu,11.661613368109359,78.16171672064311,pm25,5.37,µg/m³,2023-01-31,OpenAQ/CPCB
Salem,Tamil Nadu,11.625702335835575,78.17193199510791,pm25,5.0,µg/m³,2023-03-02,OpenAQ/CPCB
Salem,Tamil Nadu,11.648435711457685,78.17898838856344,pm25,5.0,µg/m³,2023-04-01,OpenAQ/CPCB
Salem,Tamil Nadu,11.643498356380828,78.14819850866041,pm25,5.0,µg/m³,2023-05-01,OpenAQ/CPCB
Salem,Tamil Nadu,11.618877810985504,78.11241553677054,pm25,5.0,µg/m³,2023-05-31,OpenAQ/CPCB
Salem,Tamil Nadu,11.685985611264789,78.16815590954513,pm25,5.0,µg/m³,2023-06-30,OpenAQ/CPCB
Salem,Tamil Nadu,11.675385176613869,78.11475434005317,pm25,5.0,µg/m³,2023-07-30,OpenAQ/CPCB
Salem,Tamil Nadu,11.653589648991519,78.1417046008293,pm25,5.0,µg/m³,2023-08-29,OpenAQ/CPCB
Salem,Tamil Nadu,11.685978791446935,78.10677657472876,pm25,5.0,µg/m³,2023-09-28,OpenAQ/CPCB
Salem,Tamil Nadu,11.706962653053733,78.17974662374864,pm25,5.0,µg/m³,2023-10-28,OpenAQ/CPCB
Salem,Tamil Nadu,11.691514517363723,78.14105045969589,pm25,5.26,µg/m³,2023-11-27,OpenAQ/CPCB
Salem,Tamil Nadu,11.709919032162576,78.10946360144307,no2,5.0,µg/m³,2023-01-01,OpenAQ/CPCB
Salem,Tamil Nadu,11.66733643475191,78.1008571605632,no2,5.0,µg/m³,2023-01-31,OpenAQ/CPCB
Salem,Tamil Nadu,11.698181611067893,78.14429319635359,no2,5.0,µg/m³,2023-03-02,OpenAQ/CPCB
Salem,Tamil Nadu,11.706416231404381,78.11372024385021,no2,5.0,µg/m³,2023-04-01,OpenAQ/CPCB
Salem,Tamil Nadu,11.687349466174279,78.10883817820516,no2,5.0,µg/m³,2023-05-01,OpenAQ/CPCB
Salem,Tamil Nadu,11.674354602180541,78.18426958635587,no2,5.0,µg/m³,2023-05-31,OpenAQ/CPCB
Salem,Tamil Nadu,11.652766263874371,78.1939500760205,no2,5.0,µg/m³,2023-06-30,OpenAQ/CPCB
Salem,Tamil Nadu,11.69053746562618,78.12335958799561,no2,5.0,µg/m³,2023-07-30,OpenAQ/CPCB
Salem,Tamil Nadu,11.71134916499121,78.14128457060814,no2,5.0,µg/m³,2023-08-29,OpenAQ/CPCB
Salem,Tamil Nadu,11.655574547280763,78.16600142848971,no2,5.0,µg/m³,2023-09-28,OpenAQ/CPCB
Salem,Tamil Nadu,11.644191313495543,78.16614943104074,no2,5.0,µg/m³,2023-10-28,OpenAQ/CPCB
Salem,Tamil Nadu,11.685487435639516,78.18955120774625,no2,5.0,µg/m³,2023-11-27,OpenAQ/CPCB
